run_id,experiment_id,pattern,model,task_name,status,llm_calls,prompt_tokens,completion_tokens,planner_calls,executor_calls,duration_seconds,energy_kwh,pass_rate,timestamp,total_tokens,energy_joules,success,model_size_b,pattern_paper_name
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,relative-distance,failed,0,0,0,0,0,900.0,0.013110869,0,2026-05-20T17:17:10Z,0,47199.1284,0,4,memory
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,resistor-color,failed,0,0,0,0,0,900.0,0.013111506,0,2026-05-20T17:17:10Z,0,47201.4216,0,4,memory
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,resistor-color-duo,failed,0,0,0,0,0,900.0,0.013110904,0,2026-05-20T17:17:10Z,0,47199.2544,0,4,memory
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,resistor-color-expert,failed,0,0,0,0,0,900.0,0.013113825,0,2026-05-20T17:17:10Z,0,47209.770000000004,0,4,memory
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,resistor-color-trio,failed,0,0,0,0,0,900.0,0.01311251,0,2026-05-20T17:17:10Z,0,47205.036,0,4,memory
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,rest-api,failed,0,0,0,0,0,900.0,0.013111749,0,2026-05-20T17:17:10Z,0,47202.2964,0,4,memory
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,reverse-string,completed,1,1375,919,0,1,71.97477102,0.000844732,1,2026-05-20T17:17:10Z,2294,3041.0352,1,4,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,accumulate,completed,1,1418,850,0,1,30.02960706,0.000403972,1,2026-05-18T11:49:03Z,2268,1454.2992,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,acronym,completed,1,1380,3088,0,1,82.69837785,0.000966071,1,2026-05-18T11:49:03Z,4468,3477.8556,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,affine-cipher,failed,0,0,0,0,0,900.0,0.01310911143,0,2026-05-18T11:49:03Z,0,47192.801148,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,all-your-base,completed,2,5108,4932,0,2,245.1625991,0.002825576,1,2026-05-18T11:49:03Z,10040,10172.073600000002,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,allergies,completed,1,1543,2000,0,1,169.219661,0.001953933,1,2026-05-18T11:49:03Z,3543,7034.1588,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,alphametics,completed,2,6767,4038,0,2,228.2964311,0.002756264,1,2026-05-18T11:49:03Z,10805,9922.5504,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,anagram,failed,1,1680,3311,0,1,900.0,0.01421726035,0,2026-05-18T11:49:03Z,4991,51182.13726,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,armstrong-numbers,completed,1,1480,1490,0,1,39.82218099,0.000476772,1,2026-05-18T11:49:03Z,2970,1716.3791999999999,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,atbash-cipher,failed,0,0,0,0,0,900.0,0.013107876,0,2026-05-18T11:49:03Z,0,47188.353599999995,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,bank-account,completed,1,2279,4186,0,1,223.0035591,0.002570099,1,2026-05-18T11:49:03Z,6465,9252.3564,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,beer-song,failed,3,23155,5849,0,3,336.8647981,0.003875548,0,2026-05-18T11:49:03Z,29004,13951.9728,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,binary,completed,1,1808,971,0,1,56.85494804,0.000674058,1,2026-05-18T11:49:03Z,2779,2426.6088,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,binary-search,completed,1,2084,1893,0,1,85.70231295,0.001002992,1,2026-05-18T11:49:03Z,3977,3610.7712,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,binary-search-tree,failed,2,7074,4277,0,2,128.7506139,0.001503516,0,2026-05-18T11:49:03Z,11351,5412.6576000000005,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,bob,failed,0,0,0,0,0,900.0,0.013105611,0,2026-05-18T11:49:03Z,0,47180.1996,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,book-store,failed,0,0,0,0,0,900.0,0.01310724892,0,2026-05-18T11:49:03Z,0,47186.096112,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,bottle-song,failed,2,6901,1848,0,2,178.7503259,0.002246443,0,2026-05-18T11:49:03Z,8749,8087.194799999999,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,bowling,failed,0,0,0,0,0,900.0,0.01310941035,0,2026-05-18T11:49:03Z,0,47193.87726,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,camicia,failed,0,0,0,0,0,900.0,0.01311026734,0,2026-05-18T11:49:03Z,0,47196.962424000005,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,change,failed,0,0,0,0,0,900.0,0.01310732277,0,2026-05-18T11:49:03Z,0,47186.361972,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,circular-buffer,completed,1,2282,3683,0,1,210.3729739,0.002420342,1,2026-05-18T11:49:03Z,5965,8713.2312,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,clock,completed,2,6381,5890,0,2,274.5994742,0.003162282,1,2026-05-18T11:49:03Z,12271,11384.2152,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,collatz-conjecture,completed,1,1849,1018,0,1,50.40320182,0.000595521,1,2026-05-18T11:49:03Z,2867,2143.8756,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,complex-numbers,failed,1,2086,2174,0,1,900.0,0.01376039569,0,2026-05-18T11:49:03Z,4260,49537.424483999996,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,connect,failed,0,0,0,0,0,900.0,0.01310813483,0,2026-05-18T11:49:03Z,0,47189.285388,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,crypto-square,failed,0,0,0,0,0,900.0,0.01310877976,0,2026-05-18T11:49:03Z,0,47191.607136,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,custom-set,completed,1,1422,3635,0,1,95.61361003,0.001113921,1,2026-05-18T11:49:03Z,5057,4010.1155999999996,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,darts,completed,1,1677,1501,0,1,156.0484459,0.001802731,1,2026-05-18T11:49:03Z,3178,6489.8315999999995,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,diamond,failed,0,0,0,0,0,900.0,0.01311081199,0,2026-05-18T11:49:03Z,0,47198.923164,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,difference-of-squares,completed,1,1462,1394,0,1,42.82492113,0.00051183,1,2026-05-18T11:49:03Z,2856,1842.588,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,diffie-hellman,completed,1,1639,1009,0,1,34.01042819,0.000407978,1,2026-05-18T11:49:03Z,2648,1468.7207999999998,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,dnd-character,completed,2,5198,5068,0,2,134.9298148,0.001566698,1,2026-05-18T11:49:03Z,10266,5640.1128,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,dominoes,failed,0,0,0,0,0,900.0,0.0131100409,0,2026-05-18T11:49:03Z,0,47196.14724,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,dot-dsl,failed,2,6608,5212,0,2,146.0748899,0.001698568,0,2026-05-18T11:49:03Z,11820,6114.8448,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,eliuds-eggs,completed,1,1704,1538,0,1,59.17285204,0.000700404,1,2026-05-18T11:49:03Z,3242,2521.4543999999996,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,error-handling,failed,3,7921,4278,0,3,173.9398549,0.002017172,0,2026-05-18T11:49:03Z,12199,7261.819199999999,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,etl,completed,1,1669,1670,0,1,62.61644697,0.000734557,1,2026-05-18T11:49:03Z,3339,2644.4052,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,flatten-array,completed,1,1474,2667,0,1,69.55161285,0.000818006,1,2026-05-18T11:49:03Z,4141,2944.8216,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,flower-field,failed,2,7600,4157,0,2,119.4440472,0.001389245,0,2026-05-18T11:49:03Z,11757,5001.282,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,food-chain,failed,1,1862,1077,0,1,900.0,0.01365043862,0,2026-05-18T11:49:03Z,2939,49141.579032,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,forth,failed,0,0,0,0,0,900.0,0.01311225655,0,2026-05-18T11:49:03Z,0,47204.12358,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,game-of-life,completed,1,1411,1426,0,1,38.69362688,0.00046497,1,2026-05-18T11:49:03Z,2837,1673.892,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,gigasecond,completed,1,2175,1061,0,1,35.91904807,0.000432182,1,2026-05-18T11:49:03Z,3236,1555.8552,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,go-counting,failed,2,5492,6233,0,2,280.89747,0.003239103,0,2026-05-18T11:49:03Z,11725,11660.7708,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,grade-school,completed,2,5596,6997,0,2,195.167434,0.002252582,1,2026-05-18T11:49:03Z,12593,8109.2952,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,grains,completed,1,1606,1788,0,1,82.50086093,0.000963122,1,2026-05-18T11:49:03Z,3394,3467.2392,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,grep,failed,1,1556,3601,0,1,900.0,0.01550728133,0,2026-05-18T11:49:03Z,5157,55826.212788000004,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,hamming,completed,1,1764,777,0,1,28.75859499,0.000353492,1,2026-05-18T11:49:03Z,2541,1272.5712,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,hangman,failed,2,4852,8012,0,2,213.9668467,0.002470659,0,2026-05-18T11:49:03Z,12864,8894.3724,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,hello-world,completed,1,1383,403,0,1,36.78686595,0.000441774,1,2026-05-18T11:49:03Z,1786,1590.3863999999999,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,hexadecimal,completed,2,3386,2132,0,2,66.65185571,0.000787704,1,2026-05-18T11:49:03Z,5518,2835.7344,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,high-scores,completed,2,5246,3099,0,2,199.3375552,0.002303502,1,2026-05-18T11:49:03Z,8345,8292.607199999999,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,house,failed,1,1936,1131,0,1,900.0,0.01369523695,0,2026-05-18T11:49:03Z,3067,49302.85302,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,isbn-verifier,completed,1,1765,3950,0,1,106.280504,0.001233512,1,2026-05-18T11:49:03Z,5715,4440.6431999999995,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,isogram,completed,1,1349,1534,0,1,45.34078979,0.000536359,1,2026-05-18T11:49:03Z,2883,1930.8924000000002,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,killer-sudoku-helper,completed,1,2580,1570,0,1,49.24356413,0.000584237,1,2026-05-18T11:49:03Z,4150,2103.2532,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,kindergarten-garden,failed,1,2180,4011,0,1,900.0,0.0156046268,0,2026-05-18T11:49:03Z,6191,56176.65648,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,knapsack,completed,1,1687,2490,0,1,179.7350068,0.002246617,1,2026-05-18T11:49:03Z,4177,8087.821199999999,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,largest-series-product,completed,2,5112,5349,0,2,263.651144,0.003038311,1,2026-05-18T11:49:03Z,10461,10937.919600000001,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,leap,completed,1,1439,688,0,1,35.4957149,0.000425324,1,2026-05-18T11:49:03Z,2127,1531.1663999999998,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,ledger,failed,1,3521,2748,0,1,900.0,0.01421857387,0,2026-05-18T11:49:03Z,6269,51186.865932,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,line-up,completed,1,1526,1547,0,1,47.05847311,0.000559068,1,2026-05-18T11:49:03Z,3073,2012.6448,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,linked-list,completed,1,2538,3058,0,1,84.27378583,0.000985513,1,2026-05-18T11:49:03Z,5596,3547.8468,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,list-ops,completed,1,1625,1644,0,1,56.44937921,0.00066693,1,2026-05-18T11:49:03Z,3269,2400.9480000000003,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,luhn,failed,0,0,0,0,0,900.0,0.01311214669,0,2026-05-18T11:49:03Z,0,47203.728084,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,markdown,failed,1,2194,1406,0,1,900.0,0.0136120706,0,2026-05-18T11:49:03Z,3600,49003.45416,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,matching-brackets,completed,1,1454,1742,0,1,51.02913904,0.000603877,1,2026-05-18T11:49:03Z,3196,2173.9572,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,matrix,completed,2,6183,5667,0,2,159.041574,0.001843742,1,2026-05-18T11:49:03Z,11850,6637.4712,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,meetup,failed,0,0,0,0,0,900.0,0.01310976096,0,2026-05-18T11:49:03Z,0,47195.139456,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,minesweeper,completed,3,12719,6291,0,3,178.0966651,0.002062677,1,2026-05-18T11:49:03Z,19010,7425.637200000001,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,nth-prime,completed,1,1604,1778,0,1,120.240665,0.001391567,1,2026-05-18T11:49:03Z,3382,5009.6412,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,ocr-numbers,failed,0,0,0,0,0,900.0,0.013108673,0,2026-05-18T11:49:03Z,0,47191.222799999996,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,octal,completed,2,4386,2144,0,2,61.74576998,0.000728936,1,2026-05-18T11:49:03Z,6530,2624.1696,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,paasio,failed,2,7571,4759,0,2,150.6818609,0.001781197,0,2026-05-18T11:49:03Z,12330,6412.3092,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,palindrome-products,failed,0,0,0,0,0,900.0,0.013106912,0,2026-05-18T11:49:03Z,0,47184.883200000004,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,pangram,completed,1,1563,728,0,1,25.78496599,0.000316616,1,2026-05-18T11:49:03Z,2291,1139.8175999999999,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,pascals-triangle,completed,2,5985,3840,0,2,108.4283991,0.001263425,1,2026-05-18T11:49:03Z,9825,4548.33,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,perfect-numbers,completed,1,1920,3891,0,1,117.5074859,0.001364535,1,2026-05-18T11:49:03Z,5811,4912.326,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,phone-number,failed,0,0,0,0,0,900.0,0.01311030759,0,2026-05-18T11:49:03Z,0,47197.107324,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,pig-latin,failed,0,0,0,0,0,900.0,0.01310818386,0,2026-05-18T11:49:03Z,0,47189.461896,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,point-mutations,completed,1,1638,1240,0,1,34.59629107,0.000413893,1,2026-05-18T11:49:03Z,2878,1490.0148,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,poker,failed,1,1378,1871,0,1,900.0,0.01368108395,0,2026-05-18T11:49:03Z,3249,49251.90222,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,pov,failed,0,0,0,0,0,900.0,0.01310439275,0,2026-05-18T11:49:03Z,0,47175.8139,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,prime-factors,completed,1,1519,1665,0,1,44.78572297,0.000706057,1,2026-05-18T11:49:03Z,3184,2541.8052,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,protein-translation,completed,1,1673,2036,0,1,169.188216,0.001951552,1,2026-05-18T11:49:03Z,3709,7025.5872,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,proverb,failed,2,5492,3935,0,2,110.0235043,0.001282659,0,2026-05-18T11:49:03Z,9427,4617.5724,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,pythagorean-triplet,completed,1,1853,1660,0,1,60.50793505,0.000769739,1,2026-05-18T11:49:03Z,3513,2771.0604,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,queen-attack,completed,1,1883,1692,0,1,48.50541306,0.000573247,1,2026-05-18T11:49:03Z,3575,2063.6892000000003,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,rail-fence-cipher,failed,0,0,0,0,0,900.0,0.01310606623,0,2026-05-18T11:49:03Z,0,47181.838427999995,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,raindrops,completed,1,1761,1301,0,1,39.34089398,0.00047037,1,2026-05-18T11:49:03Z,3062,1693.332,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,rational-numbers,failed,0,0,0,0,0,900.0,0.01310588763,0,2026-05-18T11:49:03Z,0,47181.195468,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,react,failed,2,6009,7725,0,2,205.4193699,0.002377617,0,2026-05-18T11:49:03Z,13734,8559.421199999999,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,rectangles,failed,0,0,0,0,0,900.0,0.01310714825,0,2026-05-18T11:49:03Z,0,47185.733700000004,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,relative-distance,failed,0,0,0,0,0,900.0,0.013107123,0,2026-05-18T11:49:03Z,0,47185.6428,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,resistor-color,completed,1,1595,1972,0,1,51.96853518,0.000613419,1,2026-05-18T11:49:03Z,3567,2208.3084,1,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,resistor-color-duo,failed,0,0,0,0,0,900.0,0.013108253,0,2026-05-18T11:49:03Z,0,47189.7108,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,resistor-color-expert,failed,0,0,0,0,0,900.0,0.01310762243,0,2026-05-18T11:49:03Z,0,47187.440748,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,resistor-color-trio,failed,0,0,0,0,0,900.0,0.013106001,0,2026-05-18T11:49:03Z,0,47181.6036,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,rest-api,failed,2,8548,3250,0,2,94.89387488,0.001111148,0,2026-05-18T11:49:03Z,11798,4000.1328,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,reverse-string,failed,0,0,0,0,0,900.0,0.01310309603,0,2026-05-18T11:49:03Z,0,47171.145708000004,0,8,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:14b,accumulate,completed,1,1418,850,0,1,30.02960706,0.000403972,1,2026-05-18T11:49:03Z,2268,1454.2992,1,14,memory
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:14b,acronym,completed,1,1380,3088,0,1,82.69837785,0.000966071,1,2026-05-18T11:49:03Z,4468,3477.8556,1,14,memory
20260524-121225--rag--qwen3_14b,20260524-121225--experiment,rag,qwen3:14b,affine-cipher,completed,2,9165,1177,0,2,293.1445645,0.003711883,1,2026-05-26T05:17:28Z,10342,13362.7788,1,14,memory
20260524-121225--rag--qwen3_14b,20260524-121225--experiment,rag,qwen3:14b,all-your-base,completed,1,2015,339,0,1,162.3198406,0.0020568,1,2026-05-26T05:17:28Z,2354,7404.4800000000005,1,14,memory
20260524-121225--rag--qwen3_14b,20260524-121225--experiment,rag,qwen3:14b,allergies,completed,1,1557,397,0,1,60.91454387,0.000773428,1,2026-05-26T05:17:28Z,1954,2784.3408000000004,1,14,memory
20260524-121225--rag--qwen3_14b,20260524-121225--experiment,rag,qwen3:14b,alphametics,failed,2,6129,633,0,2,900.0,0.003134609,0,2026-05-26T05:17:28Z,6762,11284.5924,0,14,memory
20260524-121225--rag--qwen3_14b,20260524-121225--experiment,rag,qwen3:14b,anagram,completed,2,4623,486,0,2,179.5221984,0.002275296,1,2026-05-26T05:17:28Z,5109,8191.0656,1,14,memory
20260524-121225--rag--qwen3_14b,20260524-121225--experiment,rag,qwen3:14b,armstrong-numbers,completed,1,1494,197,0,1,98.29381514,0.001245366,1,2026-05-26T05:17:28Z,1691,4483.317599999999,1,14,memory
20260524-121225--rag--qwen3_14b,20260524-121225--experiment,rag,qwen3:14b,atbash-cipher,failed,2,6687,750,0,2,900.0,0.003453143,0,2026-05-26T05:17:28Z,7437,12431.3148,0,14,memory
